#cen dN/deta(ch) dN/deta(ch)_err dN/dy pi+ dN/dy_err pi+ dN/dy pi- dN/dy_err pi- dN/dy K+ dN/dy_err K+ dN/dy K- dN/dy_err K- dN/dy p dN/dy_err p dN/dy p-bar dN/dy_err p-bar
10 502.35575 4.0962525 232.767 1.9015575 232.83175 1.8976625 42.946875 0.341151 42.944 0.3408075 12.5506 0.096026425 12.5573 0.09682765
30 223.4605 2.52339 103.4297 1.1696375 103.40545 1.1687795 19.60125 0.215054 19.5998 0.2161525 6.02974 0.0622132 6.026555 0.060834
50 7.87E+01 1.19155 36.35445 0.555017 36.35075 0.555269 7.123785 0.1051819 7.11564 0.10471235 2.374775 0.0318574 2.376795 0.03227335
70 19.8623 0.420932 8.992575 0.1954205 8.994005 0.1953095 1.841785 0.0390212 1.843415 0.0389811 0.704466 0.01373441 0.70507 0.0136716
90 2.0715935 0.0818192 0.894978 0.0357422 0.8959885 0.03575945 0.1836468 0.00747688 0.18379885 0.007464045 0.07578675 0.00318302 0.0757176 0.00317721
