2.000000000000000111e-01 1.354441001061469363e+00 1.951405046842929342e-02 3.796274038679155194e-02 8.508597624659179973e-03 2.055025504455639841e-03 2.288549868418811761e-04 4.712537494043352547e-05
4.000000000000000222e-01 3.380234527650264886e-01 1.428521482801128895e-02 3.844245886394398459e-02 1.032347359123307259e-02 3.235825156583031163e-03 6.961333069376330089e-04 1.192388551325648826e-04
5.999999999999999778e-01 1.312640710915793929e-01 1.113413167333000310e-02 3.832517275280880598e-02 1.134670879020449781e-02 3.734315253965108695e-03 8.572266456893974521e-04 1.450756383249257023e-04
8.000000000000000444e-01 4.149303832934599090e-02 1.149424007871784927e-02 5.513609635155512778e-02 1.829109735721544741e-02 6.525548331439952679e-03 1.589109282257818471e-03 2.489863375457065865e-04
1.000000000000000000e+00 1.552492295333605422e-02 9.205833801462488461e-03 7.092405361495933425e-02 2.603466967035401175e-02 1.021479820664568730e-02 2.741210659737755746e-03 4.149263778425022722e-04
1.199999999999999956e+00 7.263686671451407596e-03 4.241623604731878210e-03 7.505246964852409219e-02 2.974752107955836930e-02 1.262449129112403444e-02 3.713683449828718720e-03 5.966610897448184139e-04
1.399999999999999911e+00 3.514260273967648000e-03 -1.049971117293970564e-03 7.881363010298267358e-02 3.299085377653425410e-02 1.484480024801717452e-02 4.654875971635078977e-03 8.270409049960380935e-04
1.600000000000000089e+00 1.800907656010784135e-03 -6.588776703581770283e-03 8.011249334523876109e-02 3.489311301621451922e-02 1.640222431001301176e-02 5.363685067961722168e-03 1.064219395703099339e-03
1.800000000000000044e+00 9.734037847670686753e-04 -1.207820235258148626e-02 7.908747294943986594e-02 3.546679614827544236e-02 1.726650696944519170e-02 5.808154087798435457e-03 1.282494288844394275e-03
2.000000000000000000e+00 5.502675541409190324e-04 -1.731083862292933512e-02 7.636045107666275533e-02 3.497569852019054987e-02 1.755499271074438539e-02 6.027826923262719766e-03 1.468878875574714795e-03
2.200000000000000178e+00 3.326213543282553341e-04 -2.155311947255839772e-02 7.041737524588592700e-02 3.273468459025772465e-02 1.691777488450861219e-02 5.909208223901232619e-03 1.575394087129125022e-03
2.399999999999999911e+00 2.052141254686348619e-04 -2.541370787806829928e-02 6.492472203017225774e-02 3.046312811374156729e-02 1.619411446384394840e-02 5.740369188677058726e-03 1.658554726029502595e-03
2.600000000000000089e+00 1.295137485677162954e-04 -2.882823220836191330e-02 5.963256233761354136e-02 2.811013362439697058e-02 1.537525115524684786e-02 5.524178689734871896e-03 1.713961113395009051e-03
2.799999999999999822e+00 8.358666026052817240e-05 -3.174745436327755521e-02 5.451166731383728231e-02 2.571657864646739386e-02 1.448454737880399724e-02 5.275453449976015910e-03 1.738786450417419052e-03
3.000000000000000000e+00 5.508536720223903920e-05 -3.414910354561850186e-02 4.961087811855592611e-02 2.335158943592701222e-02 1.355651543379938519e-02 5.010315472621427665e-03 1.737782859068377631e-03
3.200000000000000178e+00 3.773088308033132574e-05 -3.540074101474421919e-02 4.411854841249927828e-02 2.067393635844957250e-02 1.239549598839048174e-02 4.654010118444107912e-03 1.687374730721526205e-03
3.399999999999999911e+00 2.616668811529570756e-05 -3.629011907561787570e-02 3.930050133193670886e-02 1.830903954872570988e-02 1.134396763691902267e-02 4.332024260401833200e-03 1.631387215367621508e-03
3.600000000000000089e+00 1.838906065450987025e-05 -3.679413712917516815e-02 3.498864082168982870e-02 1.619651980645922876e-02 1.037608763765949377e-02 4.033106401063134804e-03 1.570545316311566580e-03
3.799999999999999822e+00 1.309852178530552200e-05 -3.691584602074915455e-02 3.108330397557380539e-02 1.430086413724784671e-02 9.476373802200926955e-03 3.751173809754849119e-03 1.506366337734841047e-03
4.000000000000000000e+00 9.450118556544191063e-06 -3.669454445091682726e-02 2.754248389978111028e-02 1.260754849196990893e-02 8.641308305146392851e-03 3.485029099479178098e-03 1.441959028242524241e-03
4.200000000000000178e+00 6.984546722055602285e-06 nan nan nan nan nan nan
4.400000000000000355e+00 5.195826500435679306e-06 nan nan nan nan nan nan
4.600000000000000533e+00 3.894509846954136109e-06 nan nan nan nan nan nan
4.800000000000000711e+00 2.942936901382347015e-06 nan nan nan nan nan nan
5.000000000000000888e+00 2.242785939852980674e-06 nan nan nan nan nan nan
5.200000000000001066e+00 1.746929412721327247e-06 nan nan nan nan nan nan
5.400000000000001243e+00 1.369465385631454467e-06 nan nan nan nan nan nan
5.600000000000001421e+00 1.080881362071880743e-06 nan nan nan nan nan nan
5.800000000000001599e+00 8.589270801155152015e-07 nan nan nan nan nan nan
6.000000000000001776e+00 6.868888854088963247e-07 nan nan nan nan nan nan
6.200000000000001954e+00 5.593919678099457916e-07 nan nan nan nan nan nan
6.400000000000002132e+00 4.576510448327234378e-07 nan nan nan nan nan nan
6.600000000000002309e+00 3.761295361051572128e-07 nan nan nan nan nan nan
6.800000000000002487e+00 3.105120247514098386e-07 nan nan nan nan nan nan
7.000000000000002665e+00 2.574611521538703911e-07 nan nan nan nan nan nan
7.200000000000002842e+00 2.163155236792060806e-07 nan nan nan nan nan nan
7.400000000000003020e+00 1.822626679633304439e-07 nan nan nan nan nan nan
7.600000000000003197e+00 1.540004206388480157e-07 nan nan nan nan nan nan
7.800000000000003375e+00 1.304686311312932700e-07 nan nan nan nan nan nan
8.000000000000003553e+00 1.108142859018746153e-07 nan nan nan nan nan nan
8.200000000000002842e+00 9.511487352660183013e-08 nan nan nan nan nan nan
8.400000000000003908e+00 8.174571979851369169e-08 nan nan nan nan nan nan
8.600000000000004974e+00 7.036135512437098042e-08 nan nan nan nan nan nan
8.800000000000004263e+00 6.066339194381672601e-08 nan nan nan nan nan nan
9.000000000000003553e+00 5.239541805304505573e-08 nan nan nan nan nan nan
9.200000000000004619e+00 4.562657867533281097e-08 nan nan nan nan nan nan
9.400000000000005684e+00 3.976609240279349137e-08 nan nan nan nan nan nan
9.600000000000004974e+00 3.469268932904077631e-08 nan nan nan nan nan nan
9.800000000000004263e+00 3.029950152755530353e-08 nan nan nan nan nan nan
1.000000000000000533e+01 2.649329802750234595e-08 nan nan nan nan nan nan
1.020000000000000639e+01 2.331749170192690319e-08 nan nan nan nan nan nan
