6.873999999999999773e+02 9.628504512963746986e-01
5.603999999999999773e+02 7.253221716295158439e-01
4.141499999999999773e+02 5.143587541505291183e-01
2.740500000000000114e+02 3.069766215751497662e-01
1.768000000000000114e+02 1.765052778419128887e-01
1.094000000000000057e+02 8.714715662999805712e-02
6.154999999999999716e+01 3.967440143304777622e-02
